sym0,sym1,sym2,sym3,sym4,sym5,sym6
R434,R461,R571,R443,R261,R470,R619
R434,R461,R571,R333,R261,R570,R619
R444,R460,R581,R416,R52,R481,R606
R434,R460,R581,R333,R151,R481,R607
R434,R460,R581,R333,R52,R560,R606
R434,R460,R681,R333,R151,R582,R606
R444,R460,R681,R223,R152,R582,R619
R444,R461,R681,R223,R252,R481,R606
R444,R460,R681,R18,R152,R487,R605
R434,R461,R681,R18,R152,R571,R606
R434,R460,R681,R223,R161,R571,R619
R434,R461,R681,R223,R152,R477,R606
R444,R460,R681,R12,R52,R583,R605
R434,R461,R681,R12,R152,R467,R606
R434,R460,R681,R11,R52,R482,R607
R434,R460,R681,R11,R151,R477,R606
R444,R461,R681,R11,R251,R472,R606
R444,R460,R681,R11,R52,R573,R606
R434,R460,R681,R11,R161,R468,R619
R444,R460,R681,R11,R161,R561,R618
R444,R460,R681,R12,R151,R477,R607
R444,R460,R681,R12,R251,R467,R606
R444,R450,R781,R223,R261,R570,R618
R444,R460,R781,R333,R52,R472,R606
R444,R460,R781,R333,R52,R570,R606
R444,R460,R781,R333,R52,R577,R606
R444,R450,R781,R223,R152,R670,R607
R444,R450,R781,R333,R251,R581,R606
R444,R450,R780,R333,R261,R581,R616
R444,R350,R781,R333,R161,R561,R606
R434,R350,R781,R223,R161,R570,R619
R444,R350,R781,R417,R261,R567,R729
R434,R350,R781,R333,R261,R660,R629
R434,R350,R782,R456,R151,R671,R615
R344,R350,R782,R456,R52,R562,R615
R344,R350,R782,R223,R161,R403,R729
R344,R350,R782,R223,R152,R414,R615
R344,R334,R782,R123,R261,R403,R729
R344,R334,R772,R233,R152,R402,R615
R344,R334,R782,R251,R261,R423,R729
R344,R334,R772,R233,R261,R418,R715
R344,R333,R882,R233,R161,R414,R715
R344,R334,R882,R417,R152,R503,R716
R344,R333,R882,R345,R52,R403,R715
R344,R333,R882,R345,R52,R423,R715
R344,R333,R882,R345,R152,R428,R714
R344,R333,R882,R233,R161,R418,R729
R344,R333,R882,R233,R52,R413,R714
R344,R333,R882,R12,R152,R424,R715
R344,R333,R881,R12,R252,R414,R727
R344,R333,R881,R12,R261,R423,R723
R344,R333,R982,R12,R52,R424,R723
R344,R333,R882,R12,R152,R414,R723
R344,R333,R982,R12,R52,R413,R727
R344,R333,R982,R12,R152,R412,R724
R344,R333,R982,R12,R161,R402,R729
R344,R314,R982,R12,R52,R405,R723
R344,R314,R882,R11,R152,R418,R727
R344,R314,R982,R11,R52,R415,R727
R344,R314,R982,R12,R53,R408,R721
R344,R314,R982,R12,R52,R418,R738
R344,R314,R982,R123,R53,R512,R721
R345,R314,R982,R123,R52,R502,R722
R445,R314,R982,R123,R52,R512,R739
R445,R314,R981,R123,R52,R501,R722
R445,R314,R982,R123,R52,R514,R721
R445,R314,R982,R123,R53,R513,R721
R445,R314,R981,R345,R52,R513,R733
R445,R314,R982,R233,R53,R513,R732
R445,R345,R982,R12,R520,R514,R732
R435,R345,R982,R12,R530,R508,R748
R435,R346,R973,R123,R530,R667,R748
R435,R345,R973,R12,R320,R680,R721
R435,R371,R882,R12,R530,R687,R748
R435,R371,R982,R12,R530,R781,R732
R425,R371,R872,R12,R530,R677,R742
R525,R361,R983,R12,R320,R772,R731
R525,R362,R882,R12,R530,R781,R747
R525,R361,R882,R12,R430,R677,R747
R525,R361,R982,R12,R320,R771,R731
R525,R362,R982,R23,R530,R681,R731
R525,R362,R972,R23,R320,R681,R731
R525,R361,R972,R23,R320,R682,R731
R525,R361,R982,R234,R530,R772,R731
R525,R361,R882,R23,R320,R772,R731
R525,R361,R882,R23,R320,R780,R731
R525,R361,R882,R345,R320,R772,R732
R525,R361,R872,R234,R320,R860,R731
R525,R361,R872,R234,R320,R687,R731
R515,R361,R882,R234,R320,R677,R848
R515,R361,R982,R23,R530,R690,R831
R525,R361,R882,R23,R430,R780,R848
R515,R361,R982,R23,R530,R667,R831
R525,R361,R982,R23,R530,R771,R848
R525,R361,R982,R23,R320,R687,R831
R525,R361,R972,R12,R320,R782,R831
R525,R361,R982,R21,R530,R677,R848
R525,R361,R982,R213,R530,R787,R841
R525,R361,R982,R11,R530,R970,R848
R525,R361,R982,R11,R320,R877,R841
R625,R361,R982,R11,R530,R972,R849
R615,R361,R972,R12,R530,R972,R842
R616,R361,R972,R12,R320,R972,R841
R616,R361,R972,R23,R530,R971,R841
R616,R351,R982,R23,R320,R887,R841
R616,R361,R982,R23,R320,R981,R841
R616,R361,R972,R234,R320,R981,R841
R606,R361,R982,R234,R530,R982,R847
R606,R361,R982,R234,R530,R887,R841
R617,R361,R972,R234,R320,R981,R841
R717,R361,R982,R417,R320,R887,R841
R717,R361,R882,R417,R320,R970,R844
R707,R361,R982,R234,R320,R880,R841
R707,R361,R772,R234,R320,R867,R841
R707,R361,R773,R234,R320,R972,R849
R707,R361,R772,R234,R320,R867,R848
R708,R361,R772,R456,R320,R971,R841
R708,R361,R772,R345,R320,R877,R844
R708,R361,R772,R345,R320,R971,R841
R707,R361,R772,R234,R320,R982,R841
R708,R361,R772,R23,R320,R972,R841
R707,R361,R772,R23,R320,R981,R841
R708,R361,R773,R234,R320,R971,R841
R807,R361,R773,R234,R320,R970,R841
R807,R361,R773,R234,R320,R961,R844
R807,R361,R773,R234,R320,R962,R840
R807,R361,R772,R417,R320,R877,R840
R807,R361,R772,R51,R320,R971,R947
R807,R351,R772,R234,R320,R980,R840
R807,R351,R773,R234,R320,R981,R840
R807,R351,R773,R12,R320,R971,R948
R807,R351,R772,R315,R320,R972,R940
R807,R351,R773,R12,R320,R981,R943
R807,R351,R773,R12,R320,R962,R941
R807,R351,R532,R12,R320,R872,R940
R807,R351,R632,R12,R320,R861,R940
R807,R351,R632,R12,R320,R870,R940
R807,R351,R532,R12,R320,R890,R941
R807,R351,R532,R12,R320,R871,R940
R807,R351,R531,R12,R320,R677,R947
R807,R351,R532,R12,R320,R777,R947
R807,R351,R441,R12,R320,R777,R940
R816,R351,R441,R12,R320,R872,R940
R816,R351,R441,R23,R430,R633,R958
R816,R251,R441,R234,R430,R734,R951
R816,R235,R441,R134,R430,R744,R951
R816,R235,R441,R456,R430,R643,R951
R716,R235,R441,R456,R430,R634,R978
R716,R235,R441,R456,R430,R743,R951
R716,R235,R561,R345,R430,R743,R955
R716,R235,R560,R134,R430,R734,R954
R716,R235,R561,R134,R430,R733,R961
R716,R235,R560,R23,R430,R644,R978
R716,R235,R660,R134,R430,R548,R961
R816,R235,R561,R134,R430,R734,R964
R816,R235,R661,R134,R430,R644,R961
R716,R235,R561,R134,R430,R638,R977
R816,R235,R661,R23,R430,R638,R978
R716,R235,R560,R12,R430,R643,R961
R716,R235,R560,R12,R430,R644,R988
R716,R235,R661,R12,R430,R648,R961
R716,R235,R660,R12,R430,R548,R988
R716,R235,R650,R12,R430,R644,R972
R716,R225,R651,R23,R430,R548,R960
R716,R225,R660,R23,R430,R642,R971
R705,R225,R560,R416,R430,R547,R961
R705,R225,R560,R134,R430,R648,R971
R705,R225,R560,R134,R430,R638,R970
R705,R225,R660,R23,R430,R644,R971
R705,R225,R660,R23,R430,R644,R978
R705,R225,R661,R23,R430,R544,R978
R705,R225,R651,R23,R430,R544,R970
R705,R225,R650,R23,R430,R544,R971
R715,R225,R651,R134,R430,R543,R970
R615,R225,R661,R134,R430,R548,R988
R615,R225,R661,R345,R430,R548,R971
R615,R225,R661,R345,R524,R438,R980
R615,R234,R560,R134,R605,R548,R898
R615,R235,R551,R134,R606,R544,R890
R615,R234,R560,R134,R606,R643,R898
R615,R234,R560,R23,R306,R542,R898
R616,R250,R550,R12,R306,R547,R890
R616,R250,R550,R12,R306,R642,R890
R625,R250,R560,R12,R306,R642,R898
R625,R250,R560,R12,R306,R547,R897
R625,R250,R550,R134,R306,R642,R890
R625,R250,R551,R134,R306,R642,R890
R625,R250,R550,R245,R306,R547,R898
R625,R250,R550,R245,R306,R643,R890
R625,R250,R560,R245,R306,R643,R890
R625,R250,R550,R356,R306,R642,R890
R625,R250,R560,R356,R306,R547,R898
R625,R250,R550,R356,R306,R642,R898
R625,R250,R550,R356,R306,R542,R898
R625,R250,R550,R356,R306,R547,R890
R525,R250,R560,R356,R306,R642,R897
R535,R250,R560,R356,R306,R643,R897
R535,R250,R550,R356,R306,R642,R890
R535,R250,R550,R457,R306,R538,R890
R535,R250,R560,R468,R306,R642,R890
R535,R250,R560,R356,R306,R642,R890
R536,R250,R560,R457,R306,R641,R890
R536,R250,R550,R356,R306,R643,R890
R537,R250,R550,R245,R306,R642,R890
R536,R250,R650,R245,R306,R642,R890
R536,R250,R560,R457,R306,R647,R890
R536,R250,R560,R457,R306,R842,R898
R537,R250,R650,R418,R306,R842,R890
R637,R250,R650,R518,R306,R738,R897
R637,R250,R651,R356,R306,R843,R890
R637,R240,R650,R362,R306,R842,R998
R637,R251,R650,R356,R306,R831,R790
R628,R262,R550,R356,R306,R737,R690
R628,R252,R650,R245,R306,R842,R690
R537,R252,R651,R134,R306,R833,R690
R537,R242,R550,R134,R415,R614,R691
R536,R242,R650,R13,R415,R614,R590
R536,R226,R650,R134,R415,R614,R590
R536,R227,R560,R13,R415,R604,R698
R536,R227,R550,R13,R415,R614,R690
R537,R226,R550,R134,R415,R618,R690
R537,R226,R550,R134,R415,R528,R690
R537,R226,R650,R134,R415,R623,R690
R537,R227,R550,R134,R415,R614,R698
R637,R226,R650,R13,R415,R624,R690
R637,R227,R650,R134,R415,R614,R690
R637,R237,R550,R134,R415,R623,R590
R637,R237,R550,R246,R415,R518,R590
R637,R237,R650,R357,R415,R614,R590
R637,R237,R550,R357,R415,R614,R591
R637,R237,R550,R357,R415,R518,R597
R637,R237,R650,R357,R415,R614,R591
R637,R238,R560,R357,R415,R604,R597
R637,R237,R650,R357,R415,R714,R590
R637,R237,R650,R246,R415,R508,R590
R637,R237,R550,R246,R415,R604,R598
R637,R237,R550,R357,R415,R508,R599
R637,R238,R560,R357,R415,R508,R491
R637,R238,R650,R357,R415,R614,R496
R637,R238,R650,R357,R415,R508,R497
R637,R238,R650,R357,R415,R603,R491
R637,R238,R650,R134,R415,R603,R491
R637,R249,R650,R134,R415,R604,R82
R637,R249,R650,R134,R415,R604,R82
R637,R249,R650,R134,R415,R508,R88
R637,R249,R650,R13,R415,R604,R82
R637,R249,R650,R134,R415,R603,R82
R637,R249,R650,R134,R415,R618,R82
R728,R239,R660,R134,R415,R714,R99
R728,R239,R650,R357,R415,R618,R84
R727,R239,R650,R357,R415,R703,R83
R728,R238,R650,R246,R306,R724,R87
R728,R248,R650,R418,R306,R713,R82
R728,R238,R650,R246,R306,R618,R82
R728,R238,R650,R246,R306,R714,R82
R728,R238,R650,R246,R306,R618,R82
R728,R238,R650,R246,R306,R713,R82
R728,R239,R540,R246,R306,R714,R82
R728,R238,R540,R246,R306,R628,R82
R728,R138,R540,R134,R306,R714,R82
R728,R138,R540,R134,R306,R713,R82
R728,R138,R550,R134,R306,R628,R87
R728,R138,R540,R134,R306,R814,R97
R728,R138,R540,R13,R306,R714,R82
R728,R138,R541,R13,R306,R714,R82
R728,R138,R540,R134,R306,R618,R99
R728,R138,R540,R134,R306,R618,R83
R728,R138,R540,R13,R306,R618,R89
R728,R138,R540,R12,R306,R714,R84
R728,R138,R540,R12,R306,R618,R99
R728,R138,R540,R134,R306,R714,R99
R728,R138,R540,R246,R306,R704,R89
R728,R138,R540,R246,R306,R618,R82
R617,R138,R540,R357,R306,R724,R82
R617,R138,R540,R357,R306,R628,R82
R617,R138,R540,R357,R306,R714,R82
R717,R138,R541,R357,R306,R618,R88
R617,R138,R541,R357,R306,R704,R82
R617,R138,R540,R357,R306,R624,R82
R617,R138,R540,R357,R306,R615,R82
R617,R138,R540,R357,R306,R624,R98
R627,R138,R540,R457,R306,R615,R99
R626,R138,R540,R468,R306,R615,R84
R626,R138,R540,R468,R306,R614,R82
R626,R138,R540,R457,R306,R518,R82
R626,R138,R631,R457,R306,R614,R82
R707,R138,R631,R457,R306,R518,R98
R707,R139,R632,R357,R306,R871,R82
R707,R139,R732,R246,R306,R882,R252
R808,R129,R631,R246,R306,R882,R152
R807,R129,R631,R246,R306,R872,R51
R807,R129,R632,R246,R306,R881,R51
R707,R129,R632,R357,R306,R881,R51
R707,R129,R632,R357,R306,R881,R51
R707,R129,R631,R458,R306,R767,R268
R707,R129,R631,R458,R306,R871,R256
R707,R129,R631,R357,R306,R787,R251
R707,R129,R631,R246,R306,R872,R151
R707,R129,R631,R246,R515,R872,R332
R707,R129,R631,R246,R515,R767,R335
R707,R129,R631,R246,R515,R777,R335
R707,R129,R631,R134,R515,R877,R332
R707,R129,R631,R246,R515,R871,R337
R707,R129,R815,R246,R515,R862,R333
R717,R129,R706,R357,R515,R881,R337
R717,R129,R706,R357,R515,R778,R332
R717,R129,R806,R357,R515,R872,R437
R717,R129,R816,R251,R515,R881,R448
R717,R129,R806,R357,R515,R872,R332
R717,R129,R816,R357,R515,R777,R444
R717,R129,R806,R251,R515,R787,R448
R717,R129,R807,R357,R515,R777,R332
R717,R129,R806,R458,R515,R862,R332
R717,R129,R816,R458,R515,R862,R448
R717,R129,R816,R357,R515,R872,R333
R718,R129,R705,R418,R515,R881,R333
R718,R129,R805,R418,R515,R881,R333
R818,R129,R805,R246,R515,R881,R333
R818,R128,R816,R357,R515,R871,R332
R818,R129,R805,R357,R515,R862,R337
R808,R128,R815,R357,R515,R971,R336
R808,R129,R816,R458,R515,R777,R448
R808,R129,R816,R463,R515,R872,R333
R808,R127,R816,R357,R514,R767,R333
R808,R127,R816,R246,R514,R881,R332
R808,R144,R816,R347,R514,R871,R432
R808,R143,R816,R347,R514,R860,R332
R808,R144,R816,R347,R514,R867,R433
R808,R143,R816,R134,R514,R778,R334
R808,R143,R806,R246,R514,R972,R332
R808,R143,R806,R246,R514,R877,R332
R808,R143,R806,R246,R514,R872,R332
R808,R143,R816,R246,R514,R881,R449
R808,R143,R806,R246,R514,R871,R332
R808,R143,R806,R246,R514,R867,R433
R808,R143,R806,R246,R514,R871,R332
R808,R143,R815,R246,R514,R777,R444
R808,R143,R816,R246,R514,R867,R323
R808,R143,R715,R246,R514,R881,R449
R808,R143,R816,R246,R514,R882,R323
R808,R143,R816,R246,R514,R890,R323
R808,R143,R806,R347,R514,R972,R323
R808,R143,R806,R347,R524,R881,R323
R808,R143,R806,R347,R524,R870,R439
R808,R143,R805,R134,R514,R877,R439
R808,R143,R806,R134,R514,R881,R323
R808,R143,R806,R13,R514,R972,R324
R808,R143,R816,R13,R514,R872,R449
R808,R143,R815,R13,R524,R877,R439
R808,R143,R816,R13,R514,R981,R337
R808,R143,R806,R13,R514,R971,R323
R808,R143,R806,R12,R514,R981,R336
R808,R143,R806,R246,R514,R982,R449
R808,R143,R806,R246,R514,R888,R323
R808,R143,R815,R458,R514,R961,R336
R808,R143,R815,R246,R524,R971,R323
R808,R143,R816,R246,R524,R877,R323
R808,R143,R713,R347,R524,R960,R335
R828,R142,R714,R347,R524,R970,R439
R828,R143,R713,R347,R524,R714,R333
R828,R143,R713,R347,R524,R724,R267
R828,R127,R713,R347,R524,R713,R157
R838,R127,R713,R347,R524,R618,R166
R838,R127,R723,R458,R524,R713,R55
R738,R127,R713,R468,R524,R608,R155
R738,R127,R723,R468,R524,R803,R155
R738,R117,R723,R468,R524,R713,R155
R738,R117,R723,R458,R524,R723,R157
R738,R117,R723,R458,R524,R704,R155
R738,R117,R723,R458,R524,R608,R279
R738,R117,R723,R458,R524,R813,R55
R738,R117,R723,R347,R524,R802,R154
R738,R117,R823,R347,R624,R801,R154
R738,R117,R723,R246,R524,R618,R164
R738,R17,R723,R347,R524,R812,R164
R738,R17,R723,R347,R524,R803,R164
R738,R17,R723,R347,R524,R813,R164
R738,R17,R723,R347,R524,R704,R164
R738,R17,R723,R246,R624,R802,R164
R738,R17,R723,R246,R624,R703,R264
R738,R17,R723,R134,R524,R617,R164
R628,R17,R723,R134,R624,R812,R265
R628,R17,R723,R51,R524,R718,R164
R628,R17,R723,R51,R624,R703,R166
R627,R17,R723,R347,R524,R703,R266
R628,R17,R723,R347,R624,R703,R279
R628,R17,R723,R458,R524,R513,R164
R637,R17,R723,R246,R524,R514,R164
R637,R17,R723,R246,R524,R513,R154
R637,R17,R723,R246,R624,R601,R167
R537,R17,R723,R246,R524,R524,R164
R536,R16,R723,R347,R524,R518,R164
R536,R16,R723,R347,R524,R512,R279
R536,R16,R926,R347,R524,R518,R164
R617,R16,R915,R246,R624,R603,R167
R617,R17,R915,R347,R624,R860,R275
R617,R17,R925,R246,R624,R780,R332
R616,R32,R915,R246,R524,R871,R433
R616,R33,R925,R347,R624,R671,R332
R616,R32,R925,R347,R624,R770,R448
R615,R32,R925,R347,R624,R870,R332
R615,R32,R925,R347,R624,R677,R335
R615,R32,R915,R347,R524,R680,R332
R615,R32,R925,R458,R624,R760,R333
R615,R32,R925,R458,R624,R871,R332
R625,R32,R915,R347,R524,R772,R332
R615,R32,R925,R246,R624,R687,R332
R625,R32,R925,R246,R624,R780,R332
R625,R32,R915,R246,R624,R771,R449
R625,R32,R916,R124,R624,R771,R332
R625,R32,R915,R124,R624,R860,R332
R525,R22,R915,R124,R624,R761,R332
R525,R22,R925,R124,R624,R770,R333
R525,R22,R915,R124,R624,R761,R438
R525,R22,R915,R124,R524,R687,R332
R525,R22,R915,R124,R524,R772,R333
R525,R22,R915,R124,R624,R677,R332
R526,R52,R925,R124,R938,R860,R406
R525,R42,R924,R124,R938,R860,R529
R525,R53,R924,R124,R938,R761,R517
R525,R53,R924,R124,R938,R761,R415
R525,R43,R915,R124,R938,R860,R515
R525,R42,R917,R124,R938,R860,R416
R526,R42,R917,R124,R938,R881,R417
R516,R42,R907,R124,R938,R880,R415
R526,R42,R817,R124,R938,R880,R529
R516,R84,R917,R124,R905,R881,R405
R516,R84,R917,R124,R905,R860,R406
R516,R74,R916,R124,R905,R772,R405
R516,R75,R915,R124,R905,R870,R405
R526,R75,R815,R51,R905,R860,R519
R526,R73,R815,R51,R905,R731,R519
R526,R74,R815,R124,R905,R731,R405
R526,R58,R815,R124,R905,R741,R417
R526,R58,R815,R124,R905,R741,R417
R526,R58,R814,R417,R905,R740,R415
R526,R58,R814,R124,R905,R731,R529
R527,R58,R706,R124,R905,R742,R416
R526,R58,R706,R124,R905,R743,R415
R526,R58,R707,R124,R905,R642,R415
R526,R57,R707,R124,R905,R741,R415
R526,R57,R707,R124,R905,R742,R415
R526,R57,R707,R124,R905,R741,R415
R526,R57,R707,R124,R905,R830,R416
R526,R57,R707,R124,R905,R730,R405
R526,R47,R706,R124,R905,R830,R516
R526,R57,R707,R124,R905,R741,R529
R526,R57,R706,R124,R905,R830,R415
R516,R48,R706,R124,R905,R641,R405
R516,R47,R606,R124,R905,R732,R415
R516,R48,R706,R124,R905,R630,R516
R516,R47,R706,R124,R905,R831,R517
R516,R48,R707,R124,R905,R731,R405
R516,R47,R706,R124,R905,R741,R415
R516,R47,R706,R124,R905,R731,R415
R516,R47,R706,R124,R905,R831,R415
R516,R47,R706,R124,R905,R731,R415
R516,R47,R606,R124,R905,R842,R415
R516,R47,R706,R124,R905,R730,R417
R516,R47,R707,R124,R905,R831,R415
R506,R47,R705,R124,R905,R841,R415
R506,R47,R606,R124,R905,R842,R415
R507,R47,R928,R124,R905,R833,R415
R507,R47,R928,R124,R905,R831,R415
R507,R47,R928,R124,R905,R830,R529
R507,R48,R836,R124,R905,R831,R415
R516,R48,R836,R124,R905,R830,R415
R516,R48,R836,R124,R905,R643,R415
R516,R48,R835,R124,R905,R743,R415
R516,R48,R835,R25,R905,R733,R415
R516,R48,R835,R25,R905,R733,R415
R516,R48,R835,R25,R905,R733,R416
R616,R48,R836,R25,R905,R833,R417
R616,R48,R934,R25,R905,R733,R415
R616,R48,R945,R25,R905,R831,R415
R616,R48,R935,R25,R905,R732,R415
R616,R48,R935,R25,R905,R734,R529
R616,R48,R945,R25,R905,R733,R415
R616,R48,R945,R25,R905,R633,R417
R616,R48,R945,R25,R905,R633,R415
R616,R48,R935,R25,R905,R733,R415
R616,R48,R935,R25,R905,R732,R415
R616,R48,R935,R25,R904,R831,R415
R606,R48,R945,R25,R904,R732,R415
R706,R48,R934,R25,R904,R733,R415
R706,R48,R944,R25,R904,R833,R415
R706,R48,R944,R25,R904,R733,R415
R706,R48,R935,R25,R904,R733,R415
R706,R48,R934,R25,R904,R743,R415
R706,R48,R934,R25,R904,R733,R415
